v_Adenylate_cyclase,v_COMT,v_Calcineurin,v_Calcium,v_DARPP32,v_Dopamine,v_Dopamine_Receptor_1,v_Dopamine_Receptor_2,v_Exocytosis,v_Glutamate,v_Glutamate_Receptor,v_Packaging_Proteins,v_Phospholipase_C,v_Protein_Kinase_A,v_Protein_Phosphatase_1,v_Tryosine_hydroxylase,time,trajectory,isattractor
0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,40,0
0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,40,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,40,1
0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,3,40,1
0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,4,40,1
1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,41,0
0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,41,1
0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,2,41,1
0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,3,41,1
0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,4,41,1
1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,42,0
0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,42,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,2,42,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3,42,1
0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,4,42,1
1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,43,1
0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,44,0
0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,44,1
0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,2,44,1
0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,3,44,1
0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,4,44,1
1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,45,0
0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,45,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,45,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,45,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,45,1
1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,46,0
0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,46,1
0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,2,46,1
0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,3,46,1
0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,4,46,1
1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,47,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,47,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,47,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,47,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,47,1
1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,48,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,48,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,48,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,48,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,48,1
1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,49,0
0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,49,1
0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,2,49,1
0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,3,49,1
0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,4,49,1
1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,50,0
0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,50,1
0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,2,50,1
0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,3,50,1
0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,4,50,1
0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,51,0
0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,51,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,51,1
0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,3,51,1
0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,4,51,1
0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,52,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,52,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,52,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,52,1
0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,53,0
0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,53,1
0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,2,53,1
0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,3,53,1
0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,4,53,1
1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,54,0
0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,54,1
0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,2,54,1
0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,3,54,1
0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,4,54,1
1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,55,0
0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,55,1
0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,2,55,1
0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,3,55,1
0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,4,55,1
1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,56,0
0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,56,0
0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,2,56,1
0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,3,56,1
0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,4,56,1
0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,57,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,57,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,57,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,57,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,57,1
0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,58,0
0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,58,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,2,58,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3,58,1
0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,4,58,1
0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,59,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,59,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,59,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,59,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,59,1
0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,60,0
0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,60,1
0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,2,60,1
0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,3,60,1
0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,4,60,1
1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,61,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,61,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,61,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,61,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,61,1
1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,62,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,62,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,62,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,62,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,62,1
0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,63,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,63,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,63,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,63,1
1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,64,0
0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,64,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,2,64,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3,64,1
0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,4,64,1
0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,65,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,65,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,65,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,65,1
0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,66,0
0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,66,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,2,66,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3,66,1
0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,4,66,1
1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,67,0
0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,67,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,67,1
0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,3,67,1
0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,4,67,1
0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,68,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,68,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,68,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,68,1
1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,69,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,69,1
0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,2,69,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,3,69,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,4,69,1
