v_Adenylate_cyclase,v_COMT,v_Calcineurin,v_Calcium,v_DARPP32,v_Dopamine,v_Dopamine_Receptor_1,v_Dopamine_Receptor_2,v_Exocytosis,v_Glutamate,v_Glutamate_Receptor,v_Packaging_Proteins,v_Phospholipase_C,v_Protein_Kinase_A,v_Protein_Phosphatase_1,v_Tryosine_hydroxylase,time,trajectory,isattractor
1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,4,19,1
1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,5,19,1
1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,20,0
0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,20,0
0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,2,20,0
0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,3,20,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4,20,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,5,20,0
0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,21,0
0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,21,0
0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,2,21,0
0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3,21,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4,21,0
0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,5,21,0
1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,22,1
1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,22,1
1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,2,22,1
1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,3,22,1
1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,4,22,1
1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,5,22,1
0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,23,1
0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,23,1
0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,2,23,1
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,3,23,1
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,23,1
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,5,23,1
1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,24,0
1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,24,0
1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,2,24,0
1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,3,24,0
1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,4,24,0
1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,5,24,0
0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,25,1
0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,25,1
0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,2,25,1
0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,3,25,1
0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,4,25,1
0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,5,25,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,26,0
1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,26,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,26,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,26,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,26,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,5,26,0
0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,27,0
0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,27,0
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,27,0
0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,3,27,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,27,0
0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,5,27,0
1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,28,1
1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,28,1
0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,2,28,1
0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,3,28,1
0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,4,28,1
0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,5,28,1
0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,29,0
0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,29,0
0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,2,29,0
1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,3,29,0
1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,4,29,0
1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,5,29,0
1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,30,1
1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,30,1
1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,2,30,1
1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,3,30,1
1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,4,30,1
1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,5,30,1
1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,31,0
1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,31,0
1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,2,31,0
1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,3,31,0
1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,4,31,0
1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,5,31,0
0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,32,0
0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,32,0
0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,2,32,0
0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,3,32,0
0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,4,32,0
0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,5,32,0
0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,33,0
0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,33,0
0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,33,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,33,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,33,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,33,1
0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,34,0
0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,34,0
0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,2,34,0
0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,3,34,0
0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,34,0
0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,5,34,0
0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,35,0
0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,35,0
0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,2,35,0
0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,3,35,0
0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4,35,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,35,0
1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,36,0
1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,36,0
1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,2,36,0
1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,3,36,0
1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,4,36,1
1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,5,36,1
1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,37,1
1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,37,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,2,37,1
1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,3,37,1
1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,4,37,1
0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,5,37,1
1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,38,0
0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,38,0
0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,2,38,0
0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,3,38,0
0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,4,38,0
0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,5,38,0
0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,39,0
0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,39,0
0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,2,39,0
0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,3,39,0
0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,4,39,0
0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,5,39,0
0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,40,1
0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,40,1
0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,2,40,1
0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,3,40,1
0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,4,40,1
0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,5,40,1
0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,41,0
0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,41,0
0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,2,41,0
1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,3,41,0
1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,4,41,0
1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,5,41,0
0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,42,0
0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,42,0
0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,2,42,0
0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,3,42,0
0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,4,42,0
0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,5,42,0
1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,43,0
1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,43,0
1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,2,43,0
1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,3,43,0
1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,4,43,0
1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,5,43,0
0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,44,1
0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,44,1
0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,2,44,1
0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,3,44,1
0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,4,44,1
0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,5,44,1
1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,45,0
1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,45,0
1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,2,45,0
1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,3,45,0
1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,4,45,0
1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,5,45,0
0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,46,0
0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,46,0
0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,2,46,0
0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,3,46,0
0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,4,46,0
0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,5,46,0
1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,47,0
1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,47,0
1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,2,47,0
1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,3,47,0
1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,4,47,0
1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,5,47,0
1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,48,1
1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,48,1
1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,2,48,1
1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,3,48,1
1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,4,48,1
1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,5,48,1
0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,49,1
0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,49,1
0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,2,49,1
0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,3,49,1
0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,4,49,1
0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,5,49,1
1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,50,0
1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,50,0
1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2,50,0
1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3,50,0
1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,4,50,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,5,50,0
1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,51,0
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,51,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,51,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,51,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,51,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,51,0
0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,52,1
0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,52,1
0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,2,52,1
0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,3,52,1
0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,4,52,1
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,5,52,1
1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,53,0
1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,53,0
1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,2,53,0
1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,3,53,0
1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,4,53,0
1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,5,53,0
0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,54,0
0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,54,0
0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,2,54,0
0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,3,54,0
0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,4,54,0
0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,5,54,0
1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,55,0
1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,55,0
1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,2,55,0
1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,3,55,0
0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,4,55,0
0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,5,55,0
0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,56,1
0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,56,1
0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,2,56,1
0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,3,56,1
0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,4,56,1
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,5,56,1
1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,57,0
1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,57,0
0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,2,57,0
0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,3,57,0
0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,4,57,0
0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,5,57,0
1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,58,0
0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,58,0
0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,2,58,0
0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,3,58,0
0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,4,58,0
0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,5,58,0
0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,59,1
0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,59,1
0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,2,59,1
0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,3,59,1
