v_Adenylate_cyclase,v_COMT,v_Calcineurin,v_Calcium,v_DARPP32,v_Dopamine,v_Dopamine_Receptor_1,v_Dopamine_Receptor_2,v_Exocytosis,v_Glutamate,v_Glutamate_Receptor,v_Packaging_Proteins,v_Phospholipase_C,v_Protein_Kinase_A,v_Protein_Phosphatase_1,v_Tryosine_hydroxylase,time,trajectory,isattractor
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,5,1
0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,6,0
0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,6,0
0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,2,6,0
0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,3,6,0
0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,4,6,0
0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,5,6,0
0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,6,6,0
0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,7,6,0
0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,8,6,0
0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,9,6,0
0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,10,6,0
0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,11,6,0
0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,12,6,0
1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,13,6,0
1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,14,6,0
1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,15,6,0
1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,16,6,0
1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,17,6,0
1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,18,6,0
1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,19,6,0
1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,20,6,0
0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,7,1
0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,7,1
0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,2,7,1
0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,3,7,1
0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,4,7,1
0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,5,7,1
0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,6,7,1
0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,7,7,1
0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,8,7,1
0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,9,7,1
0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,10,7,1
0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,11,7,1
0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,12,7,1
0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,13,7,1
0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,14,7,1
0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,15,7,1
0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,16,7,1
0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,17,7,1
0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,18,7,1
0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,19,7,1
0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,20,7,1
1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,8,1
1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,8,1
1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,2,8,1
1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,3,8,1
1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,4,8,1
1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,5,8,1
1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,6,8,1
1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,7,8,1
1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,8,8,1
1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,9,8,1
1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,10,8,1
1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,11,8,1
1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,12,8,1
1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,13,8,1
1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,14,8,1
1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,15,8,1
1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,16,8,1
0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,17,8,1
0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,18,8,1
0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,19,8,1
0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,20,8,1
0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,9,0
0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,9,0
0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,2,9,0
0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,3,9,0
0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,4,9,0
0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,5,9,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,9,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,9,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,9,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,9,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,9,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,9,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,9,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,9,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14,9,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,9,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,9,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17,9,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18,9,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19,9,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20,9,1
0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,10,0
0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,10,0
1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,2,10,0
1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,3,10,0
1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,4,10,0
1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,5,10,0
1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,6,10,0
1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,7,10,0
1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,8,10,0
0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,9,10,0
0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,10,10,0
0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,11,10,0
0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,12,10,0
0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,13,10,0
0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,14,10,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,15,10,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,10,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17,10,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18,10,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19,10,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20,10,1
1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,11,0
1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,11,0
1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,2,11,0
0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,3,11,0
0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,4,11,0
0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,5,11,0
0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,6,11,0
0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,7,11,1
0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,8,11,1
0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,9,11,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,10,11,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,11,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,12,11,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,13,11,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,14,11,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,15,11,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,16,11,1
0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,17,11,1
0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,18,11,1
0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,19,11,1
0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,20,11,1
0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,12,0
0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,12,0
0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,2,12,0
0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,3,12,0
0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,4,12,0
0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,5,12,0
0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,6,12,0
0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,7,12,0
0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,8,12,0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,9,12,0
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,10,12,0
0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,11,12,0
1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,12,12,0
1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,13,12,0
1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,14,12,0
1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,15,12,1
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,16,12,1
1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,17,12,1
1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,18,12,1
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,19,12,1
1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,20,12,1
1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,13,0
1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,13,0
1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,2,13,0
1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,3,13,0
0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,4,13,0
0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,5,13,0
0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,6,13,0
0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,7,13,0
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,8,13,0
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,9,13,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,10,13,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,13,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,13,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13,13,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,14,13,1
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,15,13,1
0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,16,13,1
0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,17,13,1
0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,18,13,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,19,13,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,20,13,1
0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,14,0
0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,14,0
0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,2,14,1
0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,3,14,1
0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,4,14,1
0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,5,14,1
0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,6,14,1
0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,7,14,1
0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,8,14,1
0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,9,14,1
0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,10,14,1
0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,11,14,1
0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,12,14,1
0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,13,14,1
0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,14,14,1
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,15,14,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,16,14,1
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,17,14,1
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,18,14,1
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,19,14,1
0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,20,14,1
0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,15,0
0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,15,0
0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,2,15,0
0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,3,15,0
0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,4,15,0
0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,5,15,0
0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,6,15,0
0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,7,15,0
0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,8,15,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,15,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,15,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,15,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,15,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,15,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14,15,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,15,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,15,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17,15,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18,15,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19,15,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20,15,1
1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,16,0
1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,16,0
1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,2,16,1
0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,3,16,1
0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,4,16,1
0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,5,16,1
0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,6,16,1
1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,7,16,1
1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,8,16,1
1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,9,16,1
1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,10,16,1
1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,11,16,1
1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,12,16,1
0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,13,16,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,14,16,1
0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,15,16,1
0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,16,16,1
0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,17,16,1
0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,18,16,1
0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,19,16,1
0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,20,16,1
0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,17,1
